3	슬로우터틀 동성로점	5
3	시오	1
3	신촌브루스	5
3	쌍곰다방	5
3	아실라	5
3	아우어베이커리 세종나성점	5
3	애월제주다	5
3	어니언 안국	5
3	얼스어스	5
3	에그슬럿 코엑스점	2
3	에듀코치 인창점	5
3	엘더버거	5
3	연어골	5
3	오거트	3.5
3	오랑지	5
3	오전열한시	2
3	온더선셋	4.5
3	옹근달	5
3	와룽빠뜨릭	4
3	우무	4.5
3	우암산호랭이	5
3	우와	4
3	우진해장국	5
3	원카츠 하단점	5
3	월정리LOWA	4
3	위샐러듀	4
3	유림보신원	5
3	윤옥	4
3	을지다락	5
3	을지다락 도산공원	4
3	이자카야기술	5
3	이춘옥원조고등어쌈밥	5
3	이층양옥	4
3	인디언키친	5
3	정돈 대학로본점	4.5
3	제주 정직한돈 한림협재점	5
3	제주고로	5
3	제주그때그집 공항점	4
3	제주크랩잭	5
3	조조칼국수	4
3	좋은아침 페스츄리 현대프리미엄아울렛 대전점	5
3	주인의주방 전주혁신도시점	5
3	째미핑거	5
3	청수당	5
3	취향의섬	5
3	치히로	5
3	칙피스	3.5
3	카페 노티드 한남	5
3	카페 디아즈	5
3	카페 모카힐	5
3	카페 비주비주	5
3	카페 시바	3.5
3	카페329	5
3	카페차롱	5
3	카페크러쉬온드	1
3	카페텐저린	1
3	커피박스	4
3	콘하스	4.5
3	클랩피자	4.5
3	키쉬미뇽	5
3	테라로사 커피공장 강릉본점	3
3	텐동요츠야	5
3	토모루스시	5
3	토부	5
3	토크라피	5
3	파도	5
3	팔백집	2
3	페어링룸	5
3	페이센동	5
3	편	5
3	포가	4.5
3	포레스트아웃팅스	4
3	포케올데이	5
3	풍원장 고기정찬	4
3	프라이팬1046	5
3	프레쉬맨	5
3	프릳츠 도화점	3.5
3	피그인더가든 여의도점	4
3	피셔맨즈	5
3	피키차일드다이닝	5
3	한상근대통밥집	5
3	한양중식 광명점	3.5
3	헤이그라운드	4.5
3	11월의 발자국	5
3	1인1잔	4
3	Frame676	5
3	Oh vin	5
3	oooa	4
3	감성타코 판교점	4
3	강릉엄지네꼬막집 1호점	5
3	경양카츠	4
3	고집돌우럭 제주공항점	5
3	구구당	5
3	구카페	5
3	그린무드	5
3	깡통만두	4
3	꽃돌게장1번가	5
3	낙원테산도 성수점	5
3	뇨끼바	2.5
3	뉴질랜드스토리	5
3	다반사	4
3	달달술집	5
3	대게가	5
3	대반동201	3.5
3	더 스팟 패뷸러스	4
3	더클리프	5
3	더티트렁크	4
3	더플레이스 합정역점	5
3	도토리키친	5
3	돌카롱 사려니숲길점	5
3	동래밀면 본점	5
3	동백양과점	4
3	떡하니 문어떡볶이	4.5
3	띠엘로	2.5
3	라마앤바바나 수성점	5
3	라밥 숙대점	4
3	라비떼	5
3	러브 이즈 기빙	5
3	료미	5
3	루흐	5
3	마녀의 언덕 카페	5
3	마담에뽀끄	3
3	마부자생삼겹살	5
3	막불감동	5
3	맛있는고기에솜씨를더하다	5
3	매화마름	5
3	머문	5
3	면장수 앞산점	5
3	명성즉석떡볶이	5
3	모아냉면	4
3	목월빵집	3
3	무너미	3.5
3	문화식당	4
3	물레방아식당	4
3	미도인 의정부	3.5
3	민쿡곱창부대찌개 화정본점	5
3	밀도 청담점	5
3	바다앞테라스	5
3	백촌막국수	5
3	베이식	5
3	복수산해물탕	5
3	봄날	5
3	봉빵갸또	5
3	뵤뵤	5
3	부다스벨리 이태원점	5
3	북창동순두부 롯데월드점	5
3	브이오오오피커피 건대점	3.5
3	빌라빌라콜라	5
3	빠레뜨한남 가로수길점	5
3	선아해물	5
3	성북동소곱창	5
3	성산흑돼지 왕성참숯구이	0.5
3	세유카츠	5
3	소신이쏘	4
3	손커피연구소 오매기점	2.5
3	수변최고돼지국밥	4
3	스멜츠	5
3	스튜디오 포비피엠	5
3	각시보쌈	4
3	간장을품은소라게	4
3	갓잇 송리단길점	4
3	강강술래 상계점	4
3	고쿠텐 홍대점	4
3	스페이스작	5
3	슬랩	5
3	싱싱베이커리	5
3	아기 해녀의 집	5
4	아낙네그루브	5
4	아실라	4
4	아키라커피 송도점	4
4	애월 인디고인디드 카페	5
4	어글리소사이어티	5
4	어니언 안국	5
4	엄가네 매운짬뽕	4
4	에이비카페 강남1호점	4
4	엔메르	5
4	엔틱정 강남논현점	5
4	엘더버거	4
4	여진식당	4
4	연천회관	5
4	열두달	5
4	열정도쭈꾸미	5
4	오늘도초밥	4
4	오늘도회는뜬다	4
4	오드랑베이커리	5
4	오사카멘치	5
